r,l,t,episode
93.2,68,1777.822484,8211
93.383869,67,1777.899361,8212
93.383986,67,1777.963172,8213
93.19694,69,1778.040202,8214
93.298304,68,1778.132626,8215
93.449608,67,1780.706771,8216
93.29338,68,1780.759658,8217
93.29962,68,1780.826112,8218
93.399912,67,1780.882394,8219
93.2,68,1780.947832,8220
93.326855,67,1781.021114,8221
93.347774,67,1781.074474,8222
93.3,67,1781.13869,8223
93.430117,68,1781.190729,8224
90.602488,95,1781.292282,8225
93.39877,67,1781.368668,8226
93.325233,68,1781.450776,8227
93.24198,68,1781.512292,8228
93.3,67,1781.576191,8229
93.371901,67,1781.645552,8230
93.093968,70,1781.700747,8231
93.478588,67,1781.768234,8232
93.275287,68,1781.821956,8233
93.34418,67,1781.888403,8234
93.172627,69,1781.959185,8235
93.439014,67,1782.019831,8236
93.2,68,1782.089849,8237
93.2,68,1782.144011,8238
93.272243,68,1782.208158,8239
93.399957,67,1782.28066,8240
93.345865,68,1782.356918,8241
93.204472,70,1782.437289,8242
93.2,68,1782.51384,8243
93.3,67,1782.576301,8244
93.3,67,1782.639233,8245
93.330074,67,1784.433617,8246
93.2,68,1784.498975,8247
93.384146,67,1784.563895,8248
93.2,68,1784.619078,8249
93.340164,67,1784.682188,8250
93.2,68,1784.745017,8251
93.372138,68,1784.797538,8252
93.2,68,1784.859751,8253
93.442096,68,1784.911911,8254
93.2,68,1784.984081,8255
93.2,68,1785.036701,8256
93.3,67,1785.106364,8257
93.2,68,1785.174724,8258
93.24018,68,1785.227176,8259
93.24194,68,1785.305456,8260
93.20726,68,1785.386374,8261
93.325152,68,1785.450039,8262
93.376026,67,1785.527102,8263
93.343448,68,1785.593142,8264
93.2,68,1785.64645,8265
93.134157,69,1785.716496,8266
93.312991,68,1785.768602,8267
93.39413,67,1785.833181,8268
93.2,68,1785.887323,8269
93.284831,68,1785.956785,8270
93.397831,67,1786.007134,8271
93.398988,67,1786.072777,8272
93.2,68,1786.14187,8273
93.287564,68,1786.197411,8274
93.379468,68,1786.271338,8275
93.334215,67,1786.35119,8276
93.405616,68,1788.075472,8277
93.397357,67,1788.128756,8278
93.2,68,1788.190447,8279
93.341353,68,1788.26817,8280
93.215277,68,1788.333587,8281
93.305558,68,1788.41396,8282
93.294487,68,1788.494166,8283
93.2,68,1788.55789,8284
93.210336,68,1788.622085,8285
93.2,68,1788.678939,8286
93.399997,67,1788.74312,8287
93.2,68,1788.807737,8288
93.399438,67,1788.859508,8289
93.3,67,1788.925268,8290
93.100413,70,1788.981917,8291
92.99544,71,1789.051635,8292
93.283444,68,1789.116002,8293
93.2,68,1789.167734,8294
93.2,68,1789.233752,8295
93.2,68,1789.324443,8296
93.392745,67,1789.396525,8297
93.297638,68,1789.474366,8298
93.2,68,1789.541656,8299
93.2,68,1789.593802,8300
93.35287,68,1789.657839,8301
93.252015,68,1789.710417,8302
93.219508,68,1789.775979,8303
93.2,68,1789.827233,8304
93.423568,69,1789.890917,8305
93.375553,67,1789.943862,8306
93.325319,68,1792.659918,8307
93.389377,67,1792.736746,8308
93.2,68,1792.809751,8309
93.2,68,1792.882195,8310
93.2,68,1792.957024,8311
93.3,67,1793.015203,8312
93.2,68,1793.087057,8313
93.2,68,1793.155143,8314
93.177237,70,1793.238655,8315
93.2,68,1793.347865,8316
93.287749,68,1793.447637,8317
93.2,68,1793.546143,8318
93.299998,68,1793.65558,8319
93.413758,68,1793.739099,8320
93.3,67,1793.805401,8321
93.3,67,1793.898829,8322
93.2,68,1793.998523,8323
93.351837,67,1794.080003,8324
93.391567,67,1794.16644,8325
93.293583,68,1794.237762,8326
93.297351,68,1794.334088,8327
93.053728,70,1794.448214,8328
93.29974,68,1794.541937,8329
93.2,68,1794.61803,8330
93.393601,67,1794.69569,8331
93.215143,68,1794.789179,8332
93.230721,70,1794.867399,8333
93.224522,68,1794.945829,8334
93.461156,67,1795.012116,8335
93.395447,68,1795.095762,8336
93.26245,68,1797.018633,8337
93.313845,67,1797.084532,8338
93.2,68,1797.138775,8339
93.2,68,1797.20537,8340
93.242719,68,1797.288515,8341
93.345536,67,1797.353777,8342
93.3,67,1797.429144,8343
93.2,68,1797.508317,8344
93.216884,68,1797.569789,8345
85.979227,144,1797.691565,8346
93.36221,67,1797.752973,8347
93.212754,68,1797.802744,8348
93.204692,68,1797.87553,8349
93.399054,67,1797.925377,8350
93.2,68,1797.98952,8351
93.393733,67,1798.055891,8352
93.308027,68,1798.108252,8353
85.894547,143,1798.23191,8354
93.226903,68,1798.302962,8355
93.456777,68,1798.378478,8356
93.389059,67,1798.441832,8357
93.210949,68,1798.514687,8358
93.346847,67,1798.567539,8359
93.3,67,1798.628843,8360
93.2,68,1798.69367,8361
93.455722,67,1798.74637,8362
93.2,68,1798.8092,8363
93.270089,68,1798.864734,8364
93.273987,68,1800.690757,8365
93.230626,68,1800.757733,8366
93.2,68,1800.816498,8367
93.288708,68,1800.8721,8368
93.299848,68,1800.945362,8369
93.3,67,1801.004061,8370
93.24871,68,1801.071722,8371
93.3,67,1801.124409,8372
93.204979,68,1801.19231,8373
93.310289,68,1801.266431,8374
93.2,68,1801.333133,8375
93.2,68,1801.412409,8376
93.2,68,1801.4873,8377
93.435026,67,1801.541739,8378
93.493446,67,1801.604836,8379
93.3,67,1801.655682,8380
93.331014,67,1801.723747,8381
93.325096,67,1801.78932,8382
93.399287,68,1801.843104,8383
93.552347,67,1801.911287,8384
93.31904,68,1801.966155,8385
93.30439,67,1802.033836,8386
93.2,68,1802.103138,8387
93.358826,68,1802.157577,8388
93.2,68,1802.219262,8389
93.3,67,1802.284377,8390
93.2,68,1802.361449,8391
93.313487,67,1802.442469,8392
93.2,68,1802.509879,8393
93.3,67,1802.586023,8394
93.520933,68,1804.430087,8395
93.331932,68,1804.495114,8396
93.2,68,1804.569715,8397
93.313417,67,1804.631412,8398
93.39937,67,1804.68399,8399
93.200406,68,1804.751163,8400
93.400118,67,1804.804825,8401
93.2,68,1804.870718,8402
93.3,67,1804.92293,8403
93.293536,68,1804.985848,8404
93.2,68,1805.038651,8405
93.398915,67,1805.1177,8406
93.114593,69,1805.184231,8407
93.392969,67,1805.239306,8408
93.409551,67,1805.319517,8409
90.504257,95,1805.419644,8410
92.849244,74,1805.51837,8411
93.3,67,1805.606323,8412
93.2,68,1805.708499,8413
93.3,67,1805.795325,8414
93.2,68,1805.894662,8415
93.2,68,1805.98169,8416
93.371054,68,1806.082065,8417
93.391268,67,1806.187499,8418
93.3,67,1806.256526,8419
93.394107,67,1806.364892,8420
93.372831,67,1806.472238,8421
93.399952,67,1806.574663,8422
93.294477,68,1806.663075,8423
93.2,68,1806.737712,8424
93.298046,68,1809.641677,8425
93.252554,68,1809.751046,8426
93.2,68,1809.847907,8427
93.2,68,1809.944977,8428
93.3,67,1810.024478,8429
93.448381,67,1810.08515,8430
93.2,68,1810.181226,8431
93.339829,67,1810.2656,8432
93.293326,68,1810.357498,8433
93.377426,67,1810.442762,8434
93.399649,67,1810.545089,8435
93.399505,67,1810.648272,8436
85.974867,142,1810.873694,8437
93.490074,67,1810.953525,8438
93.339242,67,1811.060439,8439
93.336076,68,1811.157061,8440
93.2,68,1811.256426,8441
93.37977,67,1811.376476,8442
93.347831,68,1811.470137,8443
93.281811,68,1811.590437,8444
90.395034,99,1811.730795,8445
93.3,67,1811.814186,8446
93.2,68,1811.937016,8447
90.615177,95,1812.082934,8448
93.328268,68,1812.17262,8449
93.366476,67,1812.280942,8450
93.285203,68,1812.396985,8451
93.2,68,1812.51461,8452
93.2,68,1815.481833,8453
93.3,67,1815.549921,8454
93.245916,68,1815.603875,8455
93.551741,67,1815.665237,8456
93.3,67,1815.727314,8457
93.354526,67,1815.779703,8458
93.394943,67,1815.84172,8459
93.3,67,1815.895194,8460
93.386635,67,1815.958792,8461
93.3,67,1816.019786,8462
93.226322,68,1816.081831,8463
93.297214,68,1816.138973,8464
93.450118,67,1816.19362,8465
93.3,67,1816.263673,8466
93.447343,67,1816.333805,8467
93.333125,67,1816.409666,8468
93.297335,68,1816.487943,8469
92.863083,74,1816.552774,8470
93.418236,67,1816.616001,8471
93.202658,68,1816.673358,8472
93.2,68,1816.730193,8473
93.3,67,1816.793934,8474
93.328131,67,1816.845745,8475
93.209301,68,1816.911051,8476
93.3,67,1816.964835,8477
93.214109,68,1817.037894,8478
93.3,67,1817.102026,8479
93.2,68,1817.156106,8480
93.253774,70,1817.222111,8481
93.352534,67,1817.284678,8482
93.399876,67,1817.363677,8483
93.397701,67,1819.103055,8484
93.34587,67,1819.166627,8485
93.251171,68,1819.229784,8486
93.367377,68,1819.293785,8487
93.201057,68,1819.366385,8488
93.2,68,1819.4427,8489
93.295682,68,1819.508332,8490
93.208861,68,1819.571392,8491
93.3,67,1819.62288,8492
93.3,67,1819.68546,8493
93.399302,67,1819.736504,8494
93.3,67,1819.800863,8495
93.399852,67,1819.863772,8496
93.317359,67,1819.918374,8497
93.377416,68,1819.983279,8498
93.2,68,1820.034704,8499
93.363994,67,1820.098516,8500
93.3,67,1820.159665,8501
93.3,67,1820.226197,8502
93.397289,67,1820.306002,8503
90.5,95,1820.410251,8504
93.397125,67,1820.475163,8505
86.157241,140,1820.613143,8506
93.2,68,1820.668232,8507
93.3,67,1820.731539,8508
93.2,68,1820.784622,8509
93.488205,67,1820.847165,8510
93.255874,69,1820.901406,8511
93.393674,67,1822.667689,8512
93.212614,68,1822.733552,8513
93.383538,67,1822.789446,8514
93.364945,67,1822.85164,8515
93.497509,67,1822.900888,8516
93.2,68,1822.9634,8517
93.374299,67,1823.01435,8518
85.5,145,1823.149934,8519
93.399919,67,1823.202279,8520
93.385334,67,1823.288761,8521
93.3,67,1823.366311,8522
93.346529,67,1823.429194,8523
93.2,68,1823.507425,8524
93.399831,67,1823.573099,8525
93.2,68,1823.624459,8526
93.340362,67,1823.686621,8527
93.292558,68,1823.73901,8528
93.380227,67,1823.802357,8529
90.579729,95,1823.88669,8530
93.2,68,1823.939869,8531
93.19726,70,1824.006672,8532
93.2,68,1824.058946,8533
93.442015,67,1824.121,8534
93.395867,67,1824.173077,8535
93.2,68,1824.242265,8536
93.418395,67,1824.326223,8537
93.262789,69,1824.393287,8538
93.2,68,1824.470997,8539
93.395443,67,1824.536508,8540
93.2,68,1826.727505,8541
93.266687,68,1826.808997,8542
93.211358,68,1826.89576,8543
93.3,67,1826.975601,8544
93.2,68,1827.059664,8545
93.2,68,1827.150177,8546
93.341251,67,1827.227549,8547
93.3,67,1827.305601,8548
93.2,68,1827.411885,8549
93.392973,67,1827.508595,8550
93.2,68,1827.595982,8551
93.372412,68,1827.67231,8552
93.2,68,1827.734509,8553
93.286093,68,1827.815353,8554
93.373669,68,1827.894593,8555
93.369955,67,1827.957707,8556
93.25924,68,1828.040611,8557
93.344674,69,1828.116795,8558
93.236768,68,1828.176965,8559
93.327838,68,1828.259579,8560
93.399702,67,1828.361314,8561
93.440518,68,1828.474308,8562
93.384214,67,1828.588273,8563
93.010742,71,1828.683517,8564
93.20772,68,1828.763495,8565
93.449608,67,1828.840122,8566
93.28177,68,1828.939236,8567
93.336393,67,1829.009327,8568
93.283959,68,1829.092696,8569
93.3,67,1829.174301,8570
93.491429,67,1831.427354,8571
93.2,68,1831.493246,8572
93.305278,68,1831.555608,8573
93.2,68,1831.60717,8574
93.383341,67,1831.671179,8575
93.336887,67,1831.724203,8576
93.388463,67,1831.794617,8577
93.32304,67,1831.858482,8578
93.2,68,1831.911051,8579
93.3,67,1831.972508,8580
93.2,68,1832.025151,8581
93.288258,68,1832.08808,8582
93.399307,68,1832.138281,8583
93.393556,67,1832.19808,8584
93.347241,68,1832.263696,8585
93.369464,67,1832.329117,8586
93.366212,67,1832.402997,8587
93.2,68,1832.474683,8588
93.397103,67,1832.539108,8589
93.289169,68,1832.600417,8590
93.27577,68,1832.650473,8591
93.2,68,1832.715816,8592
93.398795,67,1832.764824,8593
93.20647,68,1832.835154,8594
93.394245,67,1832.890782,8595
93.3,67,1832.954051,8596
93.3,67,1833.004953,8597
93.238567,68,1833.071673,8598
93.2,68,1833.135622,8599
93.3,67,1833.187484,8600
93.397933,67,1833.258923,8601
93.299424,68,1834.95322,8602
93.484027,67,1835.00427,8603
90.502048,97,1835.091484,8604
93.273419,68,1835.154042,8605
93.383789,67,1835.203507,8606
93.368564,67,1835.276361,8607
93.384321,67,1835.352324,8608
93.3,67,1835.417901,8609
93.3,67,1835.495095,8610
93.360772,67,1835.567739,8611
93.2,68,1835.619056,8612
93.3,67,1835.686369,8613
93.2,68,1835.73809,8614
93.370622,68,1835.799817,8615
93.241191,68,1835.850965,8616
93.410969,67,1835.927984,8617
93.3,67,1835.98985,8618
92.9,71,1836.046919,8619
93.3,67,1836.108886,8620
93.428064,67,1836.159827,8621
93.34667,67,1836.220873,8622
93.395423,67,1836.300054,8623
93.24411,68,1836.364448,8624
93.2,68,1836.445783,8625
93.2,68,1836.516213,8626
93.3,67,1836.567331,8627
93.298092,68,1836.629893,8628
93.3,67,1836.679961,8629
93.201071,68,1836.741773,8630
93.2,68,1836.796685,8631
93.098122,71,1838.613008,8632
93.112077,71,1838.676382,8633
93.364309,67,1838.731941,8634
93.2,68,1838.789387,8635
90.495576,96,1838.87509,8636
93.024452,72,1838.931596,8637
93.395779,67,1838.99741,8638
93.3,67,1839.065181,8639
93.288087,68,1839.120275,8640
93.384049,67,1839.184851,8641
93.21659,70,1839.241261,8642
93.425757,67,1839.322109,8643
93.427107,67,1839.398278,8644
93.2,68,1839.463035,8645
93.397574,67,1839.541615,8646
93.29258,68,1839.605378,8647
93.393678,67,1839.656302,8648
93.301008,68,1839.720048,8649
93.2,68,1839.770987,8650
90.587647,96,1839.854512,8651
93.3,67,1839.916125,8652
93.369566,68,1839.973158,8653
93.354524,67,1840.04658,8654
93.299398,68,1840.108881,8655
93.224748,68,1840.161877,8656
93.262077,70,1840.227393,8657
93.396382,67,1840.289532,8658
93.2,68,1840.367791,8659
93.297992,68,1840.44015,8660
93.3,67,1843.008226,8661
93.2,68,1843.079374,8662
93.2,68,1843.142266,8663
93.279911,68,1843.231292,8664
93.287603,68,1843.343471,8665
90.414299,98,1843.450241,8666
93.157112,69,1843.524349,8667
93.257622,68,1843.582746,8668
93.229516,68,1843.653871,8669
93.2,68,1843.728009,8670
93.2,68,1843.787521,8671
93.335657,67,1843.857585,8672
93.491771,67,1843.917343,8673
93.379407,67,1843.992483,8674
93.22953,68,1844.07568,8675
93.272734,68,1844.162249,8676
93.2,68,1844.244119,8677
93.355213,68,1844.358782,8678
93.297785,68,1844.469276,8679
93.533375,68,1844.567061,8680
93.237219,69,1844.659807,8681
93.363814,68,1844.740792,8682
93.3,67,1844.811023,8683
93.203699,68,1844.89722,8684
93.2,68,1844.984322,8685
93.366463,67,1845.049034,8686
93.29525,68,1845.125498,8687
93.371622,68,1845.207332,8688
93.3,67,1845.273987,8689
93.328553,68,1845.392582,8690
93.2,68,1847.323152,8691
93.311044,67,1847.397503,8692
93.392333,67,1847.482151,8693
93.414859,68,1847.536799,8694
93.354031,68,1847.614404,8695
93.3,67,1847.671653,8696
93.366661,67,1847.724153,8697
93.380769,67,1847.783647,8698
93.317881,67,1847.835249,8699
93.2,68,1847.901315,8700
93.3,67,1847.951921,8701
93.3,67,1848.016408,8702
93.375143,69,1848.070318,8703
93.2,68,1848.131433,8704
93.21946,68,1848.182617,8705
93.483344,67,1848.247273,8706
93.399393,67,1848.329645,8707
93.3,67,1848.39166,8708
93.251964,68,1848.466971,8709
93.244818,68,1848.536378,8710
93.287999,68,1848.586874,8711
93.299149,68,1848.661056,8712
93.368269,68,1848.711786,8713
93.389523,67,1848.771477,8714
93.351285,67,1848.821045,8715
93.3,67,1848.881974,8716
93.3,67,1848.932253,8717
93.357314,67,1848.994237,8718
93.3,67,1849.064499,8719
93.386766,67,1849.118126,8720
93.276501,68,1850.945668,8721
93.253586,68,1851.008443,8722
93.319748,69,1851.064639,8723
93.2,68,1851.128774,8724
93.3,67,1851.183288,8725
93.241509,68,1851.25541,8726
93.2,68,1851.339015,8727
93.2,68,1851.413477,8728
93.2,68,1851.481884,8729
93.2,68,1851.5453,8730
93.248891,69,1851.604112,8731
93.2,68,1851.668804,8732
93.299601,68,1851.740464,8733
93.346067,67,1851.791903,8734
93.279912,68,1851.852717,8735
93.387363,67,1851.903176,8736
93.2,68,1851.971467,8737
93.3,67,1852.029419,8738
93.394204,67,1852.08909,8739
93.333926,68,1852.143494,8740
93.397854,68,1852.207196,8741
93.27197,68,1852.279425,8742
93.391133,67,1852.346189,8743
93.2,68,1852.426597,8744
93.2,68,1852.503524,8745
93.288758,68,1852.567007,8746
93.2,68,1852.630564,8747
93.2,68,1852.692265,8748
93.2,68,1852.755303,8749
93.367677,67,1852.819124,8750
93.3,67,1854.663419,8751
93.296085,68,1854.726671,8752
93.325666,68,1854.778818,8753
93.295714,68,1854.849226,8754
93.39943,67,1854.911984,8755
93.397733,67,1854.971972,8756
93.416256,67,1855.033811,8757
93.2,68,1855.089329,8758
93.345344,68,1855.152341,8759
93.473935,67,1855.203219,8760
93.2,68,1855.278407,8761
93.399619,67,1855.359358,8762
93.2,68,1855.425253,8763
93.35334,67,1855.500803,8764
93.2,68,1855.570146,8765
93.361691,67,1855.620703,8766
93.398656,67,1855.685927,8767
93.2,68,1855.753119,8768
93.290083,68,1855.805729,8769
93.26348,68,1855.878684,8770
93.375055,67,1855.933936,8771
93.38615,67,1856.011438,8772
93.331139,68,1856.098974,8773
93.259695,68,1856.169193,8774
93.262694,68,1856.262982,8775
93.3,67,1856.365259,8776
93.3,67,1856.460089,8777
93.391658,67,1856.53667,8778
93.2,68,1856.608664,8779
93.219532,68,1856.687485,8780
93.2,68,1856.751182,8781
93.399609,67,1859.217304,8782
93.399962,67,1859.299252,8783
93.263966,68,1859.379196,8784
93.2,68,1859.465807,8785
93.282017,68,1859.549798,8786
93.291285,68,1859.628523,8787
85.785458,145,1859.796209,8788
93.3,67,1859.86801,8789
93.220405,68,1859.944753,8790
93.2,68,1860.036678,8791
93.525774,68,1860.130336,8792
93.251289,68,1860.221361,8793
93.334325,67,1860.334518,8794
93.3,67,1860.449064,8795
93.390874,67,1860.568787,8796
93.35028,67,1860.680632,8797
93.240387,68,1860.785431,8798
93.397713,67,1860.848244,8799
93.179303,70,1860.92728,8800
93.2,68,1861.00527,8801
93.3,67,1861.071811,8802
93.2,68,1861.154059,8803
93.297203,68,1861.24782,8804
93.340556,68,1861.330407,8805
93.358606,67,1861.40947,8806
93.390637,67,1861.500639,8807
90.592795,95,1861.621692,8808
93.331714,68,1861.70513,8809
93.2,68,1863.479478,8810
93.2,68,1863.545638,8811
93.431832,67,1863.60169,8812
93.264828,68,1863.664763,8813
93.208667,68,1863.715642,8814
93.2,68,1863.781553,8815
93.3,67,1863.831618,8816
93.347974,67,1863.892093,8817
93.340897,67,1863.943172,8818
93.495133,67,1864.004842,8819
93.3,67,1864.056509,8820
93.390901,67,1864.125328,8821
93.409947,68,1864.1932,8822
93.225944,68,1864.251019,8823
93.226675,69,1864.335599,8824
93.366685,67,1864.417956,8825
93.330487,68,1864.4979,8826
93.262856,68,1864.549263,8827
93.2,68,1864.613858,8828
93.2,68,1864.666224,8829
93.301358,68,1864.730174,8830
93.3,67,1864.781529,8831
93.399413,67,1864.849552,8832
93.393379,67,1864.899065,8833
93.292845,69,1864.963462,8834
93.408384,67,1865.019993,8835
93.416675,68,1865.077369,8836
93.361752,67,1865.140417,8837
93.421446,67,1865.196268,8838
93.413421,68,1865.267769,8839
93.352401,67,1865.331129,8840
93.323136,68,1867.112539,8841
93.3,67,1867.178093,8842
93.3,67,1867.230943,8843
93.319935,68,1867.307884,8844
93.382148,67,1867.38122,8845
93.039006,71,1867.449378,8846
93.2,68,1867.534367,8847
93.2,68,1867.603355,8848
93.2,68,1867.653791,8849
93.399975,67,1867.716397,8850
93.2,68,1867.767832,8851
93.2,68,1867.829988,8852
93.446738,67,1867.879905,8853
93.340952,67,1867.946395,8854
93.143937,69,1868.003327,8855
93.3,67,1868.06621,8856
93.321461,68,1868.129384,8857
93.394281,67,1868.182353,8858
93.2,68,1868.249109,8859
93.2,68,1868.318943,8860
93.276335,68,1868.395998,8861
93.367455,68,1868.476061,8862
93.211194,68,1868.546746,8863
93.409223,67,1868.610002,8864
93.334229,68,1868.675161,8865
93.367221,68,1868.727186,8866
93.268457,68,1868.789224,8867
93.2,68,1868.840266,8868
93.2,68,1868.903419,8869
93.280592,68,1868.957057,8870
93.2,68,1870.796944,8871
93.271083,68,1870.848837,8872
93.3,67,1870.911319,8873
93.29809,68,1870.965873,8874
93.2,68,1871.028314,8875
93.3,67,1871.079944,8876
93.3,67,1871.143203,8877
93.2,68,1871.20779,8878
93.398561,67,1871.267073,8879
93.399511,67,1871.344637,8880
93.238185,68,1871.423143,8881
93.335334,68,1871.487077,8882
93.397294,68,1871.559188,8883
93.3,67,1871.609776,8884
93.397258,67,1871.683823,8885
93.296399,68,1871.770422,8886
93.178822,70,1871.853042,8887
93.3,67,1871.933585,8888
93.356105,67,1872.016494,8889
93.222223,68,1872.097657,8890
93.339734,67,1872.169951,8891
93.29768,68,1872.240683,8892
93.231996,68,1872.341544,8893
93.206919,68,1872.437345,8894
93.244521,69,1872.531463,8895
93.397566,67,1872.609533,8896
93.215548,68,1872.684528,8897
93.367117,67,1872.773463,8898
93.353623,70,1872.844101,8899
93.265367,68,1872.905203,8900
93.396599,67,1875.322221,8901
93.2,68,1875.430328,8902
93.3,67,1875.527752,8903
93.2,68,1875.614155,8904
93.295344,68,1875.698439,8905
93.322486,69,1875.7742,8906
93.2,68,1875.85082,8907
93.3,67,1875.933765,8908
93.3,67,1876.015327,8909
93.2,68,1876.087234,8910
93.201916,68,1876.165749,8911
93.2,68,1876.251096,8912
93.399637,67,1876.328295,8913
93.146485,69,1876.40838,8914
93.396583,67,1876.492821,8915
93.299939,68,1876.567526,8916
93.367513,67,1876.63281,8917
93.352881,68,1876.706488,8918
93.346486,68,1876.779999,8919
93.299445,68,1876.848486,8920
93.28646,68,1876.925695,8921
93.2,68,1877.019374,8922
93.2,68,1877.087642,8923
93.246923,68,1877.165133,8924
93.446277,67,1877.265604,8925
93.3,67,1877.378751,8926
93.299067,68,1877.471285,8927
93.283188,68,1877.53576,8928
93.386938,67,1877.607931,8929
93.381099,68,1877.670175,8930
93.3,67,1879.363517,8931
93.225005,68,1879.438084,8932
93.385539,67,1879.516087,8933
93.394009,67,1879.578305,8934
93.314271,67,1879.632672,8935
93.3,67,1879.697875,8936
93.263233,68,1879.751141,8937
93.394225,67,1879.81171,8938
93.282017,68,1879.865289,8939
93.398461,67,1879.928976,8940
93.363363,69,1879.983413,8941
93.300937,68,1880.04716,8942
93.292421,68,1880.114729,8943
93.390245,67,1880.172755,8944
93.3,67,1880.240121,8945
93.2,68,1880.314753,8946
93.381248,67,1880.384763,8947
93.294132,68,1880.463646,8948
93.242922,69,1880.538547,8949
93.2,68,1880.592234,8950
93.297862,68,1880.654083,8951
93.3,67,1880.703467,8952
93.3,67,1880.771201,8953
93.297137,68,1880.822289,8954
93.3,67,1880.884945,8955
90.60202,95,1880.968892,8956
93.478308,68,1881.020717,8957
93.239615,68,1881.08278,8958
93.2,68,1881.137432,8959
93.2,68,1881.207171,8960
93.2,68,1882.989376,8961
93.379558,67,1883.040613,8962
93.3,67,1883.104585,8963
93.402692,67,1883.156381,8964
93.399998,67,1883.231147,8965
93.3367,67,1883.306069,8966
93.29616,68,1883.37293,8967
93.264286,68,1883.451549,8968
93.264548,68,1883.520419,8969
93.2,68,1883.571509,8970
93.213375,68,1883.638139,8971
93.289239,68,1883.689265,8972
93.2,68,1883.752694,8973
93.2,68,1883.81335,8974
93.399549,67,1883.864952,8975
93.3,67,1883.930217,8976
93.2,68,1883.987116,8977
93.393052,67,1884.050193,8978
93.007097,72,1884.105657,8979
93.337337,68,1884.170454,8980
93.2,68,1884.234241,8981
93.339253,67,1884.31132,8982
93.294779,68,1884.390239,8983
93.2,68,1884.467149,8984
93.2,68,1884.529639,8985
93.263622,68,1884.607213,8986
93.395595,67,1884.66627,8987
93.36041,67,1884.720788,8988
93.2,68,1884.787874,8989
93.23465,68,1884.839822,8990
93.40716,67,1886.629604,8991
93.319379,70,1886.696621,8992
93.2,68,1886.748731,8993
93.2,68,1886.812023,8994
93.389828,67,1886.862483,8995
93.3,67,1886.924772,8996
93.362764,67,1886.976029,8997
93.360773,68,1887.039879,8998
93.370839,67,1887.091645,8999
93.3,67,1887.154469,9000
93.2,68,1887.216849,9001
93.221979,68,1887.279104,9002
93.3,67,1887.358119,9003
93.495838,67,1887.442982,9004
93.371199,67,1887.533438,9005
93.3,67,1887.615065,9006
93.39948,67,1887.70914,9007
93.3,67,1887.811146,9008
93.269439,68,1887.896662,9009
93.397853,67,1887.96713,9010
93.279393,68,1888.050325,9011
93.3,67,1888.134645,9012
93.393999,67,1888.207035,9013
93.218849,68,1888.282449,9014
90.497192,96,1888.405295,9015
93.2,68,1888.494048,9016
93.295028,69,1888.568504,9017
93.25595,68,1888.627673,9018
93.315024,67,1888.700071,9019
93.2,68,1888.773392,9020
93.3,67,1891.314891,9021
93.283752,68,1891.399341,9022
93.221978,68,1891.504479,9023
93.2,68,1891.596728,9024
93.3,67,1891.680761,9025
93.3,67,1891.775466,9026
93.2,68,1891.845243,9027
93.231127,68,1891.936474,9028
93.2,68,1892.021681,9029
93.353328,67,1892.10146,9030
93.350021,67,1892.169224,9031
93.281165,68,1892.265865,9032
93.262088,68,1892.355272,9033
93.386644,67,1892.445384,9034
93.396245,67,1892.534227,9035
93.1,69,1892.60301,9036
93.362678,68,1892.685707,9037
93.3,67,1892.773886,9038
93.2,68,1892.845368,9039
93.258545,68,1892.932345,9040
93.3,67,1893.018268,9041
93.202581,68,1893.095542,9042
93.2,68,1893.147916,9043
93.2,68,1893.210321,9044
93.347775,68,1893.270112,9045
93.366837,67,1893.351094,9046
93.39584,67,1893.42952,9047
93.2,68,1893.490514,9048
93.217314,68,1893.552422,9049
93.299723,68,1893.60545,9050
93.399568,67,1893.666492,9051
93.380413,68,1895.483067,9052
93.386208,68,1895.544037,9053
93.338392,67,1895.595806,9054
93.38142,67,1895.657604,9055
93.2,68,1895.707965,9056
93.310812,68,1895.7735,9057
93.389294,68,1895.823638,9058
93.348555,67,1895.892399,9059
93.234299,68,1895.958779,9060
93.368736,67,1896.010044,9061
93.299398,68,1896.072907,9062
93.3,67,1896.128061,9063
93.312427,68,1896.190342,9064
93.35709,67,1896.245859,9065
93.379102,67,1896.328339,9066
93.284913,68,1896.406012,9067
93.348265,67,1896.48546,9068
93.360066,67,1896.549045,9069
93.377084,67,1896.611382,9070
93.347933,67,1896.662833,9071
93.277219,68,1896.731269,9072
93.3,67,1896.781789,9073
93.290742,68,1896.850414,9074
93.254064,68,1896.924492,9075
93.2,68,1896.979738,9076
93.2,68,1897.042901,9077
93.421957,67,1897.094647,9078
93.3,67,1897.15899,9079
93.282244,68,1897.223277,9080
93.39892,67,1897.286947,9081
93.398605,67,1898.987844,9082
93.3,67,1899.055609,9083
93.393927,67,1899.111389,9084
93.447807,68,1899.175272,9085
93.386501,67,1899.227917,9086
93.398157,67,1899.304672,9087
93.416889,67,1899.378927,9088
93.298545,68,1899.442863,9089
93.370195,67,1899.522241,9090
93.334947,68,1899.58264,9091
93.3,67,1899.633517,9092
93.3,67,1899.694735,9093
93.294687,68,1899.745906,9094
93.3,67,1899.807414,9095
93.189093,69,1899.858799,9096
93.294727,68,1899.924796,9097
93.209749,68,1899.988832,9098
93.29598,68,1900.050994,9099
93.2,68,1900.115682,9100
93.440239,67,1900.167071,9101
93.2,68,1900.236026,9102
93.358742,67,1900.313612,9103
